State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting,state_county, latitude , longitude 
Colorado,Montezuma,8,83,2020-02-09,44,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-10,43,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-11,42,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-12,43,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-13,44,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-14,41,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-15,42,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-16,42,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-17,41,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-18,43,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-19,44,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-20,47,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-21,42,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-22,38,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-23,38,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-24,45,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-25,42,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-26,43,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-27,43,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-28,43,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-02-29,41,Good,Ozone,08-083-0101,2,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-01,41,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-02,40,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-03,37,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-04,39,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-05,39,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-06,42,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-07,44,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-08,40,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-09,38,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-10,34,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-11,25,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-12,32,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-13,35,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-14,38,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-15,44,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-16,46,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-17,44,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-18,43,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-19,41,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-20,44,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-21,45,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-22,43,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-23,42,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-24,45,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-25,46,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-26,47,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-27,48,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-28,41,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-29,42,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-30,40,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Montezuma,8,83,2020-03-31,44,Good,Ozone,08-083-0006,1,Colorado_Montezuma,37.46167,-108.58333
Colorado,Pitkin,8,97,2020-01-01,10,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-01-04,6,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-01-07,10,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-01-10,2,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-01-13,5,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-01-31,7,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-02-03,7,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-02-06,4,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-02-09,2,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-02-12,4,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-02-15,7,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-02-18,10,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-02-21,28,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-02-24,6,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Pitkin,8,97,2020-02-27,9,Good,PM10,08-097-0008,1,Colorado_Pitkin,39.295,-106.9
Colorado,Prowers,8,99,2020-01-01,7,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-02,8,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-03,9,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-04,12,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-05,6,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-06,20,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-07,13,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-08,18,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-09,18,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-10,11,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-11,5,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-12,5,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-13,12,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-14,15,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-15,16,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-16,12,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-17,11,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-18,24,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-19,6,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-20,8,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-21,12,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-22,18,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-23,12,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-24,14,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-25,17,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-26,14,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-27,10,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-28,5,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-29,6,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-30,7,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-01-31,9,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-01,7,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-02,6,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-03,10,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-04,8,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-05,5,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-06,6,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-07,3,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-08,6,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-09,8,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-11,6,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-12,18,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-13,6,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-15,6,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-16,10,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-17,13,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-18,6,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-19,10,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-20,8,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-21,16,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-22,10,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-24,12,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-25,25,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-26,6,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Prowers,8,99,2020-02-28,9,Good,PM10,08-099-0002,1,Colorado_Prowers,38.085,-102.4375
Colorado,Pueblo,8,101,2020-01-01,9,Good,PM10,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-01-04,16,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-01-07,12,Good,PM10,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-01-10,16,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-01-13,25,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-01-17,21,Good,PM10,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-01-19,12,Good,PM10,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-01-22,19,Good,PM10,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-01-25,15,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-01-28,24,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-01-31,16,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-02-03,10,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-02-06,19,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-02-09,8,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-02-12,25,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-02-15,33,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-02-18,12,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-02-21,18,Good,PM10,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-02-24,14,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-02-27,12,Good,PM10,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-03-01,12,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-03-04,19,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-03-07,20,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-03-10,15,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-03-17,23,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-03-19,6,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-03-22,10,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-03-25,13,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-03-28,8,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-03-31,14,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-04-03,12,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-04-06,13,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Pueblo,8,101,2020-04-12,17,Good,PM2.5,08-101-0015,1,Colorado_Pueblo,38.21545,-104.62273
Colorado,Rio Blanco,8,103,2020-01-01,34,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-02,34,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-03,31,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-04,31,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-05,32,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-06,31,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-07,31,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-08,31,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-09,30,Good,PM2.5,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-10,38,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-11,32,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-12,33,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-13,35,Good,PM2.5,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-14,35,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-15,32,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-16,34,Good,PM2.5,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-17,42,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-18,33,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-19,35,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-20,31,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-21,47,Good,PM2.5,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-22,46,Good,PM2.5,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-23,44,Good,PM2.5,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-24,30,Good,PM2.5,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-25,38,Good,PM2.5,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-26,37,Good,PM2.5,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-27,33,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-28,35,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-29,42,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-30,35,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Rio Blanco,8,103,2020-01-31,33,Good,Ozone,08-103-0006,1,Colorado_Rio Blanco,40.065,-108.33
Colorado,Routt,8,107,2020-01-01,9,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-02,4,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-03,6,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-04,6,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-05,11,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-06,4,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-07,9,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-08,13,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-09,3,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-10,5,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-11,7,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-12,6,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-13,4,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-14,7,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-15,6,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-16,13,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-17,7,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-18,8,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-20,12,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-21,10,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-22,4,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-23,5,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-24,7,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-25,6,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-26,12,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-27,7,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-28,10,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-29,10,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-30,4,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-01-31,8,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-01,14,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-02,29,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-03,13,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-04,6,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-05,6,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-06,6,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-07,4,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-08,6,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-09,5,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-10,9,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-11,26,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
Colorado,Routt,8,107,2020-02-13,7,Good,PM10,08-107-0003,1,Colorado_Routt,40.398,-106.95
